match_id,home,away,home_score,away_score,market,line,side,avg_odds,n_bookies
CQQaJNbm,Tottenham,Manchester Utd,1,1,1x2,0,home,3.5,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,1x2,0,draw,3.4,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,1x2,0,away,2.34,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,0.50,over,1.08,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,0.50,under,12.0,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,1.50,over,1.37,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,1.50,under,3.65,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,2.50,over,2.14,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,2.50,under,1.86,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,3.50,over,3.75,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,3.50,under,1.35,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,4.50,over,8.2,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,4.50,under,1.13,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,5.50,over,21.0,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,5.50,under,1.04,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,ou,6.50,over,55.0,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,0,home,2.49,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,0,away,1.65,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,0.50,home,1.73,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,0.50,away,2.34,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-0.50,home,3.51,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-0.50,away,1.39,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,0.75,home,1.53,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,0.75,away,2.81,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-0.75,home,4.52,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-0.75,away,1.27,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,1.00,home,1.33,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,1.00,away,3.79,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-1.00,home,6.88,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-1.00,away,1.16,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,1.25,home,1.27,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,1.25,away,4.33,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-1.25,home,7.54,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-1.25,away,1.14,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,1.50,home,1.23,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,1.50,away,4.87,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-1.50,home,8.2,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-1.50,away,1.13,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,1.75,home,1.15,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,1.75,away,6.74,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-1.75,home,12.05,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-1.75,away,1.08,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,2.00,home,1.08,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,2.00,away,12.12,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-2.00,home,23.83,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-2.00,away,1.03,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,2.25,home,1.07,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,2.25,away,13.06,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-2.25,home,24.91,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-2.25,away,1.03,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,2.50,home,1.06,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,2.50,away,14.0,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-2.50,home,26.0,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-2.50,away,1.03,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,2.75,home,1.04,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,2.75,away,20.5,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-2.75,home,42.09,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,3.00,away,40.0,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-3.00,home,97.29,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,3.25,away,41.0,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-3.25,home,98.64,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,3.50,away,42.0,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,3.75,away,42.0,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,0.25,home,1.99,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,0.25,away,2.0,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-0.25,home,3.0,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,hc,-0.25,away,1.49,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,dc,0,home/draw,1.73,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,dc,0,home/away,1.4,1
CQQaJNbm,Tottenham,Manchester Utd,1,1,dc,0,draw/away,1.39,1
b3blVXsJ,Manchester Utd,Ath Bilbao,4,4,1x2,0,home,1.96,1
b3blVXsJ,Manchester Utd,Ath Bilbao,4,4,1x2,0,draw,3.9,1
b3blVXsJ,Manchester Utd,Ath Bilbao,4,4,1x2,0,away,4.2,1
