match_id,home,away,home_score,away_score,market,line,side,avg_odds,n_bookies
YHb8K0Nk,Odense,Esbjerg,4,4,1x2,0,home,1.27,1
YHb8K0Nk,Odense,Esbjerg,4,4,1x2,0,draw,7.8,1
YHb8K0Nk,Odense,Esbjerg,4,4,1x2,0,away,11.0,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,0.50,under,50.0,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,1.50,over,1.09,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,1.50,under,11.0,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,2.50,over,1.29,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,2.50,under,4.1,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,3.50,over,1.73,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,3.50,under,2.3,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,4.50,over,2.64,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,4.50,under,1.57,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,5.50,over,4.6,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,5.50,under,1.26,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,6.50,over,8.8,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,6.50,under,1.11,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,7.50,over,19.0,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,7.50,under,1.04,1
YHb8K0Nk,Odense,Esbjerg,4,4,ou,8.50,over,50.0,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,0,home,1.1,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,0,away,9.58,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,0.50,home,1.09,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,0.50,away,11.0,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-0.50,home,1.27,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-0.50,away,4.56,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,0.75,home,1.06,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,0.75,away,15.63,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-0.75,home,1.3,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-0.75,away,4.1,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,1.00,home,1.02,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,1.00,away,24.75,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-1.00,home,1.35,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-1.00,away,3.63,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,1.25,home,1.02,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,1.25,away,25.43,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-1.25,home,1.52,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-1.25,away,2.81,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,1.50,home,1.02,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,1.50,away,26.12,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-1.50,home,1.68,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-1.50,away,2.36,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,1.75,away,26.12,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-1.75,home,1.84,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-1.75,away,2.13,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-2.00,home,2.02,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-2.00,away,1.9,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-2.25,home,2.24,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-2.25,away,1.72,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-2.50,home,2.46,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-2.50,away,1.6,1
YHb8K0Nk,Odense,Esbjerg,4,4,hc,-2.75,home,2.85,1
