match_id,home,away,home_score,away_score,market,line,side,avg_odds,n_bookies
KvGmRriJ,Willem II,Telstar,1,1,1x2,0,home,2.26,1
KvGmRriJ,Willem II,Telstar,1,1,1x2,0,draw,3.4,1
KvGmRriJ,Willem II,Telstar,1,1,1x2,0,away,3.7,1
KvGmRriJ,Willem II,Telstar,1,1,ou,0.50,over,1.09,1
KvGmRriJ,Willem II,Telstar,1,1,ou,0.50,under,11.0,1
KvGmRriJ,Willem II,Telstar,1,1,ou,1.50,over,1.39,1
KvGmRriJ,Willem II,Telstar,1,1,ou,1.50,under,3.5,1
KvGmRriJ,Willem II,Telstar,1,1,ou,2.50,over,2.18,1
KvGmRriJ,Willem II,Telstar,1,1,ou,2.50,under,1.81,1
KvGmRriJ,Willem II,Telstar,1,1,ou,3.50,over,4.0,1
KvGmRriJ,Willem II,Telstar,1,1,ou,3.50,under,1.32,1
KvGmRriJ,Willem II,Telstar,1,1,ou,4.50,over,9.2,1
KvGmRriJ,Willem II,Telstar,1,1,ou,4.50,under,1.11,1
KvGmRriJ,Willem II,Telstar,1,1,ou,5.50,over,22.0,1
KvGmRriJ,Willem II,Telstar,1,1,ou,5.50,under,1.03,1
KvGmRriJ,Willem II,Telstar,1,1,ou,6.50,over,50.0,1
KvGmRriJ,Willem II,Telstar,1,1,hc,0,home,1.6,1
KvGmRriJ,Willem II,Telstar,1,1,hc,0,away,2.62,1
KvGmRriJ,Willem II,Telstar,1,1,hc,0.50,home,1.36,1
KvGmRriJ,Willem II,Telstar,1,1,hc,0.50,away,3.7,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-0.50,home,2.26,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-0.50,away,1.77,1
KvGmRriJ,Willem II,Telstar,1,1,hc,0.75,home,1.24,1
KvGmRriJ,Willem II,Telstar,1,1,hc,0.75,away,4.92,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-0.75,home,2.69,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-0.75,away,1.57,1
KvGmRriJ,Willem II,Telstar,1,1,hc,1.00,home,1.12,1
KvGmRriJ,Willem II,Telstar,1,1,hc,1.00,away,8.15,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-1.00,home,3.54,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-1.00,away,1.37,1
KvGmRriJ,Willem II,Telstar,1,1,hc,1.25,home,1.11,1
KvGmRriJ,Willem II,Telstar,1,1,hc,1.25,away,8.97,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-1.25,home,4.07,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-1.25,away,1.31,1
KvGmRriJ,Willem II,Telstar,1,1,hc,1.50,home,1.1,1
KvGmRriJ,Willem II,Telstar,1,1,hc,1.50,away,9.8,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-1.50,home,4.6,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-1.50,away,1.26,1
KvGmRriJ,Willem II,Telstar,1,1,hc,1.75,home,1.06,1
KvGmRriJ,Willem II,Telstar,1,1,hc,1.75,away,9.8,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-1.75,home,6.15,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-1.75,away,1.17,1
KvGmRriJ,Willem II,Telstar,1,1,hc,2.00,away,9.8,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-2.00,home,8.9,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-2.00,away,1.09,1
KvGmRriJ,Willem II,Telstar,1,1,hc,2.25,away,9.8,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-2.25,home,9.48,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-2.25,away,1.08,1
KvGmRriJ,Willem II,Telstar,1,1,hc,2.50,away,9.8,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-2.50,home,9.96,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-2.50,away,1.07,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-2.75,home,10.71,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-2.75,away,1.05,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-3.00,home,10.71,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-3.25,home,10.71,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-3.50,home,10.71,1
KvGmRriJ,Willem II,Telstar,1,1,hc,0.25,home,1.45,1
KvGmRriJ,Willem II,Telstar,1,1,hc,0.25,away,3.16,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-0.25,home,1.93,1
KvGmRriJ,Willem II,Telstar,1,1,hc,-0.25,away,2.04,1
KvGmRriJ,Willem II,Telstar,1,1,dc,0,home/draw,1.35,1
KvGmRriJ,Willem II,Telstar,1,1,dc,0,home/away,1.4,1
