match_id,home,away,home_score,away_score,market,line,side,avg_odds,n_bookies
ALSx5ToL,Din. Zagreb,Varazdin,1,1,1x2,0,home,1.23,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,1x2,0,draw,7.6,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,1x2,0,away,16.0,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,0.50,over,1.03,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,0.50,under,25.0,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,1.50,over,1.2,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,1.50,under,5.5,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,2.50,over,1.58,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,2.50,under,2.6,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,3.50,over,2.48,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,3.50,under,1.62,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,4.50,over,4.6,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,4.50,under,1.25,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,5.50,over,9.4,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,5.50,under,1.1,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,6.50,over,21.0,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,6.50,under,1.03,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,ou,7.50,over,50.0,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,0,home,1.06,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,0,away,13.54,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,0.50,home,1.05,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,0.50,away,15.55,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,-0.50,home,1.23,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,-0.50,away,5.16,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,0.75,home,1.03,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,0.75,away,24.81,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,-0.75,home,1.26,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,-0.75,away,4.55,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,1.00,away,66.62,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,-1.00,home,1.31,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,-1.00,away,3.93,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,1.25,away,68.31,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,-1.25,home,1.5,1
ALSx5ToL,Din. Zagreb,Varazdin,1,1,hc,-1.25,away,2.81,1
