match_id,home,away,home_score,away_score,market,line,side,period,avg_odds,n_bookies
MZYyto2T,FC Porto,Benfica,71,71,1x2,0,home,ft,1.774,8
MZYyto2T,FC Porto,Benfica,71,71,1x2,0,draw,ft,12.571,8
MZYyto2T,FC Porto,Benfica,71,71,1x2,0,away,ft,2.18,8
MZYyto2T,FC Porto,Benfica,71,71,ou,165.50,over,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,ou,165.50,under,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,ou,166.50,over,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,ou,166.50,under,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,ou,167.50,over,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,ou,167.50,under,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,ou,168.50,over,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,ou,168.50,under,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,hc,-1.50,home,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,hc,-1.50,away,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,hc,1.50,home,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,hc,1.50,away,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,hc,-2.50,home,ft,1.85,1
MZYyto2T,FC Porto,Benfica,71,71,hc,-2.50,away,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,1x2,0,home,ft,1.71,8
SdceS9U8,FC Porto,Benfica,82,82,1x2,0,draw,ft,12.865,8
SdceS9U8,FC Porto,Benfica,82,82,1x2,0,away,ft,2.289,8
SdceS9U8,FC Porto,Benfica,82,82,ou,166.50,over,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,ou,166.50,under,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,ou,167.50,over,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,ou,167.50,under,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,ou,168.50,over,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,ou,168.50,under,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,ou,169.50,over,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,ou,169.50,under,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,hc,-0.50,home,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,hc,-0.50,away,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,hc,-1.50,home,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,hc,-1.50,away,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,hc,-2.50,home,ft,1.85,1
SdceS9U8,FC Porto,Benfica,82,82,hc,-2.50,away,ft,1.85,1
ClF846x2,Benfica,FC Porto,89,89,1x2,0,home,ft,1.43,8
ClF846x2,Benfica,FC Porto,89,89,1x2,0,draw,ft,13.986,8
ClF846x2,Benfica,FC Porto,89,89,1x2,0,away,ft,3.066,8
ClF846x2,Benfica,FC Porto,89,89,ou,165.50,over,ft,1.85,1
